,y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
8127,2,-0.4006756,0.051686227,0.6179639,1.0751226,0.42319894,0.2624972,0.27268693,0.82035375,0.64738035,0.0023966432,0.6836207,0.08763531,0.59796935,0.36490935,0.34561002,0.28014547,0.78121066,0.46084356,0.74584854,0.7643763,0.57925034,0.38178742,0.03469058,0.014709622,-0.049740463
8128,2,0.58634007,0.2759549,-0.03226325,0.054965764,0.2538051,1.0427412,0.9210648,0.6486006,0.45207813,0.17326497,-0.166731,0.8887935,0.5870974,0.943594,0.8622359,0.3639825,0.08358571,0.28962386,0.026896298,0.3033532,0.7765258,0.095984526,0.5945526,0.9003746,0.16857433
8129,2,0.14935863,0.21770161,0.513358,0.64218557,0.4404636,0.21657397,0.801355,0.079939485,-0.15253952,0.27395064,0.31990802,0.7128119,0.74922186,0.20205553,0.81318545,0.24866259,0.6807648,0.4034518,0.14161843,0.2135054,0.1460295,0.23197743,0.49042857,0.77307034,0.10598598
8130,2,0.16760507,0.06452738,0.3495232,0.6965486,0.612106,0.07184382,0.8157437,1.0483074,0.49421513,-0.020281807,0.8882424,-0.09289047,0.4709075,0.13528451,0.19425066,0.44127893,0.83916616,0.865345,0.36586922,1.2410911,0.058880538,0.47866994,0.5586497,0.12342505,0.15324081
8131,2,0.04409103,0.13035057,0.71322596,0.38873363,0.32363597,0.15551183,0.56173,0.903532,0.5804997,0.5819626,0.42027342,0.6641704,1.083904,0.3028911,0.36208403,0.23847044,0.76186514,0.6075779,0.2506216,0.87422013,0.4338331,0.287997,0.36847943,0.19467372,-0.096100524
8132,2,0.9205538,0.33057195,0.5227433,-0.02631922,0.43035167,0.88606775,0.47555918,-0.13508728,0.114293665,0.29367423,0.40951878,0.22031352,0.5275716,0.58294564,0.86748505,0.3748831,0.030130953,0.04379508,-0.095851906,0.36435837,-0.0821013,0.60455966,0.6180637,1.1503927,0.2856364
8133,2,1.0367765,0.39994115,0.6974538,0.3020417,0.3129859,0.49324507,0.6441773,-0.15712163,0.06219095,1.2710799,0.2793895,0.8950839,0.36297703,0.8833507,0.90208423,1.1359653,0.2203115,0.0018233955,0.117299944,-0.16184679,0.42608425,1.239516,0.41970295,1.1761603,1.3520528
8134,2,0.75638586,0.65751565,-0.03295456,0.33718356,0.53175694,0.68336594,0.19854058,0.8209541,0.4136375,0.25163347,0.6555774,0.46612722,0.24953102,0.53227395,0.89803267,0.5734154,0.5455841,0.023185208,0.7890805,0.32085282,0.76474583,1.1041007,0.5143149,0.62617964,0.39261693
8135,2,-0.0037933588,0.11198585,0.060268674,1.1861324,0.22831552,0.38404393,1.1816815,0.17736743,0.38172114,0.39874825,0.6791662,-0.057695493,0.1784789,0.3947699,0.23629063,0.28603947,0.44315755,0.4014883,0.3190456,0.5508464,0.30694014,0.17231782,0.45534238,-0.043491717,0.21138318
8136,2,1.7444406,2.1178489,-0.81425685,0.650208,-0.5869628,2.4580517,1.070858,-0.010823488,0.007405162,1.4135695,0.23265344,-0.21693885,-0.578964,0.118052185,0.8219439,1.227469,-0.23112941,-0.79432553,-0.8147882,0.23437059,-0.6715034,0.9884221,1.0906315,1.9491647,1.3963908
8137,2,1.1855645,0.9419195,0.35312155,0.27714616,0.011315107,0.91822267,0.44752944,-0.1730054,-0.047966078,0.61467755,-0.017993137,0.69249094,0.14039433,0.78101486,0.46841848,0.7104255,0.65967834,-0.015211284,0.06415756,0.55619496,0.23546335,0.7166569,0.82077986,0.847643,1.1252038
8138,2,0.56633234,0.18930829,0.06401703,0.30416307,0.22421661,0.6947572,0.57574224,-0.07140367,0.642591,0.21521,0.34350562,0.253475,0.21627179,0.5075519,0.24946453,-0.01882054,0.3408708,0.10610351,0.45910996,0.28357175,0.23705073,0.53727365,0.40505117,0.18787499,0.042632416
8139,2,1.0250266,1.0546248,-0.010090679,-0.27679682,0.23881596,0.60735095,0.86920404,0.31523412,0.36072788,0.4074887,0.61676,0.39848864,-0.17518258,0.7880955,1.2679815,0.6872643,0.3918552,0.0123722255,-0.12052512,0.44818902,0.5312133,0.5482045,0.52751225,0.48670137,1.3333979
8140,2,0.46918282,0.9870867,0.13332331,0.28830457,0.28083497,0.69575423,0.083082736,0.10823436,0.24840766,0.427324,0.25472677,0.18086886,0.93532777,0.39638186,0.10466441,0.024990289,0.2520085,0.44606715,0.80766976,0.17654076,0.06880008,0.11142077,0.4110775,0.64449906,0.7319429
8141,2,0.41447604,0.28782067,0.156735,0.6867041,-0.07874418,0.25948876,0.5580678,-0.08295485,0.4800023,0.623641,-0.13139611,-0.0636642,0.670378,0.49187624,0.95344514,0.50528336,0.6342726,0.33311278,0.6029163,0.6854202,0.75152576,0.8084765,0.47156483,0.43696123,0.73731935
8142,2,-0.40389305,-0.2245157,0.4221738,1.4103184,0.35743797,0.06610827,0.7140236,1.537412,0.63234186,-0.37965128,0.82552874,-0.0014775321,0.37659815,0.55999845,0.28824863,0.06270558,0.66413087,0.58834946,0.58574265,0.8406235,0.38867387,0.148331,0.04846885,0.056931987,-0.409083
8143,2,0.43679085,-0.10531134,0.92152953,0.6917552,0.86420506,0.5114049,0.63702965,0.9207619,0.93095183,0.110731885,0.21900755,0.31394574,0.50066745,0.8125057,0.58011925,0.056773484,0.7202178,0.7517685,0.872784,0.5006846,1.0847346,0.6980856,0.5866313,-0.10803123,-0.054941624
8144,2,0.07934043,0.016109154,0.38316727,0.3177365,0.44064438,0.15235221,1.0144957,0.16465297,0.60202134,0.29883537,0.69673955,0.5454845,0.69835675,0.7740033,0.12512574,0.08324942,0.5453431,0.4573108,0.61127186,1.0174989,0.28488064,0.30147833,0.6037284,0.16036658,-0.038386956
8145,2,-0.24352309,-0.17781296,0.3281635,1.4574308,0.5922447,0.27531022,0.48716748,1.7679095,0.48107228,-0.2929621,0.5763689,-0.07695265,0.5347421,0.5607096,0.51752853,0.294101,1.0319562,0.7021718,0.5088421,0.41157195,0.35967416,0.06214787,0.008698355,0.102739304,-0.35117018
8146,2,0.58385265,-0.08916455,0.8284652,0.6809094,0.89445376,0.53439945,0.8351011,0.4325316,0.8826324,0.6923135,0.38639885,0.517203,0.31204095,0.4762122,0.2082896,0.1756537,0.95956063,0.3326577,0.37438548,1.0783217,0.35922486,0.5478489,0.55188715,0.4211069,0.19288765
8147,2,0.08753067,0.12256409,0.43725806,0.574368,0.42626166,0.5970945,0.07529497,0.44747376,0.42899987,0.38130286,0.19884403,0.08054248,0.81998056,0.44721645,0.8719865,0.21519893,0.34877634,1.0222971,0.5409031,0.2767942,0.18534943,0.23229416,0.33041933,0.4933079,0.49617815
8148,2,0.3220588,-0.13258335,0.17378026,0.4118048,0.52751607,0.40123594,0.7347852,0.9328717,0.1732909,0.13515005,0.2539124,0.51251316,1.1766515,0.4211287,0.5461999,0.7376686,1.0270238,1.2149761,1.0290151,1.2127967,0.6603744,0.5722374,0.011950165,0.5089408,-0.190416
8149,2,0.3078482,0.42344165,0.30319506,0.59016305,-0.17378101,0.8146967,1.1156051,0.19057441,0.51798654,0.86517596,-0.10270926,0.42987037,0.28321707,0.63167393,0.39751083,0.9739826,0.80604553,-0.25823417,0.13594066,0.39321148,-0.0042758286,1.0544395,0.63947105,0.5338652,0.37709552
8150,2,0.40232742,1.4927425,-0.15617347,-0.16673753,-0.28158778,0.65689886,1.0203305,-0.009423405,0.38883433,0.28684747,0.66495115,0.70301527,0.41540766,0.34588373,0.8865919,1.3086091,-0.17025107,-0.13195519,0.40095145,-0.122706175,0.49406508,0.9621713,1.360292,0.7107252,1.07781
8151,2,-0.35261306,0.06739734,0.2047871,0.7103232,0.7600924,0.024215512,0.78276503,0.5187354,0.5611139,0.44234255,0.67264795,0.31527457,0.67914116,0.5358632,0.12834373,0.41279382,0.85053897,0.4578426,0.7599429,1.2984204,0.6485788,0.14645316,0.38946053,0.28927067,0.21454054
8152,2,0.52356535,1.0525335,0.3178719,0.023973227,0.2236405,1.2329597,0.69662416,0.14415798,0.741325,0.54813015,0.33124876,0.7087121,0.040758282,0.6596257,0.7081679,1.0915376,-0.16071573,-0.19762506,-0.11925802,0.36727822,-0.1506051,0.41196796,0.34754935,1.3734589,0.7111744
8153,2,0.5712755,0.49749333,0.34415436,0.61850846,0.9999231,0.052317068,0.081926785,0.61089194,0.73377204,0.0009594895,0.92034274,0.97938544,0.7434309,0.28141192,0.60029036,0.35240245,0.89955354,0.9950857,0.3366536,1.0085207,0.48664424,0.55542225,0.8839129,0.4742229,0.47962368
8154,2,-0.1070614,0.30939716,0.214908,1.0131117,0.06639576,0.6430519,0.5005693,0.23693931,0.41051468,0.12691699,0.8661904,-0.26903224,0.32468,0.034112297,0.3230692,0.48124614,0.8374375,-0.0051146075,0.79619646,0.18240069,0.28714916,0.49222714,0.7909442,0.27834532,0.36310828
8155,2,0.17017347,0.33285558,0.008041531,0.23959404,0.87057024,0.44626856,1.1679149,0.363807,0.2756747,1.0728645,0.3962226,0.359973,0.1567671,0.5141406,1.0683582,1.237519,0.64062375,0.28140175,0.57949173,0.0417815,0.62764025,0.6853878,1.2623167,0.59475696,0.5476738
8156,2,0.29543313,0.6476301,0.036046907,0.5886799,0.5767487,0.89498776,0.7023994,0.84129417,0.74798745,0.26612675,0.15282732,0.05981175,0.6686305,0.39825422,0.845418,0.8977178,0.6587429,0.91858673,0.38049874,0.6191552,0.48156506,0.5944089,0.70040655,0.7775874,0.0086824
8157,2,-0.024417305,0.30629468,0.4910915,1.0272708,0.6155848,0.084185205,0.6491215,0.4932321,0.8572703,0.59267807,0.20806852,0.76028293,0.8547593,0.6531295,0.40187186,0.26173478,0.961504,0.50750357,0.15258393,0.8524719,0.84098893,0.13787803,0.6395381,0.18067104,0.80436856
8158,2,1.0827321,0.34971014,0.5639756,0.574314,0.39881086,0.38754362,0.80185556,0.34768587,-0.2203412,0.3240651,0.64164174,0.5159316,0.71017766,0.98444307,0.40420088,1.0262218,0.1775794,0.58575505,-0.08824155,-0.059027582,0.29220554,0.24947494,0.6978613,0.6966524,0.46565992
8159,2,0.21672502,1.1476336,0.19389957,0.6550534,0.5406495,0.78995085,0.7549452,0.20805758,0.30252835,0.80378115,0.0017560273,0.4788621,0.8248791,0.21004559,0.6521172,0.9364049,-0.15981328,0.13344052,-0.14164573,0.27826178,0.14795819,0.9735483,0.7038926,0.19550554,0.56872916
8160,2,-0.6392571,-0.09164053,0.2273367,1.4393119,0.70247066,0.093496874,0.4793936,1.257441,0.5921773,-0.4079548,0.629694,0.14884545,0.73150265,0.8844048,0.38436624,-0.07410996,0.93049765,1.0642037,0.87715,0.9338637,0.37194386,-0.0751192,-0.12654485,0.05558026,-0.11288217
8161,2,0.70235974,0.8217339,-0.101745516,-0.23113754,0.64010566,1.0138464,1.157444,0.50812876,0.49665928,0.5491736,0.4853372,0.866092,-0.037620634,0.3480218,0.32539093,1.224242,-0.2829056,0.31812948,-0.12639463,-0.10022795,0.4292889,0.27303302,1.1039456,0.30714563,0.94865274
8162,2,-0.16162449,-0.24272949,0.24365869,0.5745761,0.68387234,0.16520886,-0.12406844,0.640411,0.53757316,-0.36037773,0.1709817,0.3637373,0.6131005,0.6874615,0.0672549,-1.0548456,0.9262971,0.51884943,0.88933265,1.22125,0.5334517,-0.10723232,-0.18031974,-0.16395876,-0.44925356
8163,2,0.2681673,0.4783423,-0.009890094,-0.23596846,0.50729185,0.81058085,0.47398534,-0.15236977,-0.09078939,0.33587286,0.15464565,0.75211793,0.82350373,0.7555513,0.23811433,1.2953167,0.46664014,0.32270944,0.54842055,0.24517627,0.78090584,1.2373288,0.87518233,1.3179408,1.0350202
8164,2,0.17473665,-0.053737663,0.73466843,1.1577337,0.73674744,0.58258796,0.29463837,0.39200777,0.84775966,0.7050362,0.72251993,0.58675206,0.24478212,0.63384587,0.6672793,0.3603282,0.70955837,0.71785164,0.43228328,0.98266697,0.6665845,0.14707443,0.5651174,0.48047,0.3677311
8165,2,0.418813,0.8627462,0.27228355,0.04180917,0.45917135,1.306083,0.4118837,-0.07060799,0.6890029,1.2860359,0.7173838,0.3437905,0.7650222,0.62333184,1.0859542,0.5512086,0.4384866,-0.29587066,0.10964474,0.6796228,0.7212535,0.4222507,1.4092814,1.160908,1.3837286
8166,2,1.0714855,1.1148977,0.37044635,0.42761827,0.02924475,0.23796988,0.9568676,-0.21987772,0.19626242,1.2088243,0.08054155,0.52172345,-0.21201044,0.9894703,0.35789305,0.68057144,0.64577305,0.49215126,0.25433242,-0.06141676,0.54900765,0.7749893,0.3789997,1.2760909,0.45172876
8167,2,0.92410076,1.3190646,0.7404099,-0.02226168,0.53731877,0.72647005,0.3307724,0.2471349,0.6087015,1.1880406,0.054543704,0.51481235,1.0154029,0.8177485,1.1641479,0.65282387,0.736418,0.55751324,0.24161248,0.15284683,0.3583388,0.21620631,1.108387,0.5798599,1.2055538
8168,2,0.60331064,0.3315193,0.3557072,0.46276852,0.4100123,0.9182242,0.32106876,0.14660841,0.002630666,0.39289072,-0.10288206,0.55947196,0.519362,0.50167423,0.239953,0.83484346,0.05504684,-0.058945756,0.2013183,0.85583967,-0.034826744,0.6178797,0.2816196,0.8040651,0.9487044
8169,2,0.08813968,0.6017021,-0.09766656,0.89234036,0.23204778,0.88207805,0.41969943,0.698751,0.9392804,1.0723128,0.19203985,-0.068589814,0.234742,0.78895473,0.48516616,0.7192048,0.6896316,0.0026226267,0.5626606,0.6689274,0.16282386,0.8858894,0.26724067,0.78307927,0.3184598
8170,2,0.0004543662,0.025377125,0.1288345,1.2183658,0.5614688,0.031685654,1.0097926,1.186358,0.5132979,-0.119991586,0.5692822,-0.03699091,0.27662924,0.6134697,0.42075646,0.2914082,0.8765086,0.79708654,0.763444,0.36354953,-0.06689776,0.1539133,0.5090481,0.031942837,0.034389347
8171,2,0.0015596002,0.5876425,0.43199694,0.59633934,0.533582,0.4658383,0.44650543,0.66402495,0.23085836,0.107531354,0.76531607,0.15890346,-0.00021366775,0.060739852,0.7467893,0.21644226,0.19968717,0.53600323,0.3809638,0.7434442,-0.08243369,0.15345854,0.6578903,0.6295489,0.08424498
8172,2,-0.92941386,-0.6933519,0.95683616,1.6739876,0.8346145,-0.53287053,0.7013893,1.1983612,0.65335184,-0.42364436,1.0225348,0.73133874,1.1506886,0.8862584,-0.30620486,-0.59770286,1.3425068,1.6952363,1.5147948,0.99231684,0.98855007,-0.5207034,-0.59539974,-0.47401965,-0.94370276
8173,2,-1.8964019,-1.6092873,1.332925,2.8611662,1.6483938,-0.9458235,1.2338917,2.535738,2.0398498,-1.2304347,1.9915524,0.20215812,2.4264479,1.9218462,0.7816982,0.28694308,1.8822353,2.6261792,2.848519,3.003996,2.1129591,-0.7958206,-1.5197533,-1.7397319,-1.2962321
8174,2,-0.120134115,0.15723814,0.093618855,0.99089867,0.6503393,-0.10918408,1.1229357,0.5276053,0.35633522,-0.03923241,0.18369468,0.4315142,0.7380598,0.7712902,0.48565972,-0.21384715,0.26657864,0.5110633,0.6841328,0.89792526,0.63753986,0.21221475,0.47085488,0.16469865,-0.18741454
8175,2,-0.40467155,0.045255423,0.21446936,0.80061173,0.47754052,0.27211207,1.3141586,0.9823675,0.94491863,-0.1212208,0.42678806,0.1271253,0.5881995,0.7446925,0.27978665,0.049012244,0.61291176,0.9977247,0.71432257,1.4364275,0.26347873,-0.0078436285,0.12502483,0.061387584,-0.23131862
8176,2,-0.11721861,0.22108112,0.5509727,0.48067322,0.27349985,0.47278732,1.4340231,0.5315416,0.04798239,0.55780804,0.49900988,0.21179694,0.4085936,0.31440586,0.8543365,0.47273803,0.6933743,0.3647216,0.7417792,0.49701762,0.17240933,0.45444387,0.73576194,0.35792273,0.42232144
8177,2,0.62735057,0.070227355,0.7225745,0.8919951,0.44931048,0.47548288,0.50081646,1.1217916,0.86687064,0.4299953,0.2622508,0.16251343,0.7727132,1.0558617,0.5077853,0.44659275,0.5183873,0.6582535,0.3525725,0.91138995,0.29932663,0.2559247,0.6104147,0.7847176,0.67076117
8178,2,-0.02120252,0.10095306,0.4707708,0.58939385,0.40251237,0.43215472,0.57288516,0.42649522,0.18319038,0.23509991,0.35135353,0.6730645,0.75258076,0.2420152,0.2671199,0.012241967,0.6251504,0.6710548,0.5499373,0.37313277,0.23660645,0.6176348,0.3173428,0.4346376,0.3121335
8179,2,0.39548284,0.8240012,0.64860636,0.6438581,0.34532732,0.9948624,0.6716436,-0.062173486,-0.24857898,1.0272249,0.33787912,0.06547876,0.5713615,1.0955659,0.32933766,0.9197385,-0.26679236,0.029072642,-0.21203347,0.20756133,-0.12300117,1.3013827,1.2509153,0.95119834,0.95242476
8180,2,-0.10253838,0.28538948,0.7582519,1.0737903,0.93515927,0.21209161,0.14728676,1.0611289,0.21951401,-0.09646903,0.7681184,0.120516494,0.99385315,0.5867711,0.6373441,0.3375872,0.49396318,0.60038376,1.1534333,0.42795187,0.40601367,0.16868484,0.55069566,0.026910126,-0.17126924
8181,2,0.49187627,1.0306891,0.10515268,0.63326484,0.26319033,0.73037356,0.9660038,0.6774814,0.65845066,0.6922092,0.33341122,0.16859788,0.756056,1.0439119,0.58988035,0.08510868,0.7206254,0.042911977,0.71092194,0.68510425,0.55551755,0.7947267,0.83588064,0.9961846,0.8871328
8182,2,-0.24501798,-0.32739204,0.98475915,0.9881436,0.6914759,0.48535776,0.72960854,1.303603,1.051151,0.17575467,1.3428016,0.6850511,0.62474895,0.97303754,0.034181416,-0.63913935,0.5026592,0.6950098,0.45667702,0.90211797,0.9814366,-0.19368869,-0.3351481,-0.46297324,0.07586108
8183,2,-0.08107516,-0.034435987,0.100792214,0.80451286,0.6307375,0.7250545,-0.034482397,1.0693847,0.35438114,0.2519065,0.14068532,0.41176012,0.91571915,1.0265872,0.29385746,-0.08087912,0.7311952,0.99812716,0.8876883,0.8651181,0.8921739,0.39426073,0.099197745,0.13393492,-0.073364794
8184,2,0.73289704,0.60567,0.5712696,0.35036707,-0.17993729,1.1167958,0.9094922,0.27869028,-0.14196506,0.24571323,0.14967632,0.7865621,0.7623335,0.536579,1.2597111,1.1105983,-0.10954693,0.22513384,0.033148363,0.15874974,0.3745511,0.43362007,0.4019517,0.7690176,0.30893433
8185,2,-0.95052135,-0.70172626,0.9216661,1.7242603,0.96438384,-0.26281634,0.05441013,0.90483975,0.62589145,-0.16081381,1.1594108,0.557822,1.0236055,0.67507195,-0.22249216,-0.20867753,0.9936795,0.7661407,0.89073515,1.0120077,0.4826507,-0.025225878,-0.23909438,-0.2037929,-0.07236415
8186,2,1.0422001,0.42375958,0.49861246,0.5266803,0.94343495,0.46288866,0.7459739,0.3290046,0.38990003,0.18240124,0.6052734,0.21955743,0.6794948,0.54077566,0.93965477,0.76640683,0.0038679093,0.14642288,0.32345682,-0.06226668,0.6907929,0.21084026,1.0270089,0.68423545,0.57738554
8187,2,0.69432336,1.6157529,-0.105755724,-0.25974903,0.24940479,0.51498353,1.1744035,0.09628776,0.7588203,1.1220981,0.34352022,0.71581155,0.393035,0.027243942,0.73474073,0.8592649,0.6358981,0.43990076,-0.10793337,-0.19896041,0.69873345,0.9516949,0.35331914,0.96661353,0.9077289
8188,2,0.577268,0.74913526,0.66369426,-0.034423858,0.16152981,1.031256,1.0334669,0.2406547,0.544971,0.79348505,0.69789666,0.13334924,0.116744906,0.59509104,0.94465923,1.4295278,0.21058282,0.24810833,0.46632308,0.31059408,0.17818418,0.61456215,1.2647598,0.73585063,1.274849
8189,2,0.3142918,0.05542311,0.17137615,0.6464045,0.33773744,0.4726441,0.5810379,0.67886716,0.26458895,0.046186253,0.2901053,0.54364,0.7204778,0.77642953,0.6279334,0.1327227,0.7122408,0.14192557,0.44689995,0.38508987,0.4036341,-0.06144549,0.41153663,0.52702546,-0.028908253
8190,2,1.0882366,1.4391099,-0.014641091,0.49074662,0.058852583,1.0432048,0.87397635,0.0019872189,0.36766264,1.1259453,0.70397156,-0.0012247711,-0.030060098,0.40213585,0.7301252,1.0984044,0.18140277,-0.14436156,-0.14424343,0.27094102,0.61157966,1.3317555,1.2488462,1.042342,0.9655403
8191,2,0.1336788,0.044402868,0.105599195,0.48463145,0.10068886,0.22047572,1.1689572,1.0998507,0.23435402,0.48067093,0.9166133,-0.22748964,0.23551676,0.47204238,0.6291305,0.120787576,0.49112293,0.11850311,0.60933715,0.6437651,-0.194649,0.6996176,0.29249057,0.31734312,0.3432812
8192,2,1.333638,1.4954541,0.26559013,0.436652,0.5567777,0.96415204,1.4677573,0.49685788,0.40780923,0.498796,0.12407231,0.4891016,-0.10654776,0.098212436,1.1913581,0.97205925,0.2861054,-0.12457582,-0.0328089,0.43441117,0.10321313,0.559334,0.74726903,1.6831157,0.84244376
8193,2,0.6783889,0.75332886,0.066533536,0.15843552,0.54345727,0.93735623,0.9960307,-0.06996113,-0.115175486,0.6894308,0.0397678,0.15683055,0.18249491,0.43262386,0.6018621,0.87941563,0.31435916,0.1775411,0.19247311,0.5877399,0.6896333,0.82088274,0.36804292,0.4207437,0.0604521
8194,2,1.0695184,0.5227475,0.040479437,0.7050783,0.5871959,0.8935101,1.1735026,0.23874184,0.5920757,0.57713807,0.11687857,-0.032402456,0.3411392,0.10475166,0.3951136,0.26321316,-0.29073006,0.27940744,0.22198474,0.073326156,0.100721985,0.9109306,0.86904615,1.0430549,0.33340836
8195,2,0.50202644,0.90177566,0.24280623,0.7395432,0.022314623,0.4035362,0.2128618,0.4336368,0.6697056,0.09188948,-0.0043098927,0.37680626,0.5931833,0.2765401,0.8816571,0.48749396,0.5081858,-0.13400668,0.31996393,0.54528135,0.5549865,0.6988188,1.1546931,0.42835674,0.8024511
8196,2,-0.27879786,-0.25557542,0.63915145,1.2938681,0.94890296,0.22636002,0.16334096,0.7680517,0.9994942,0.013554603,0.4915892,1.0724993,1.0711576,0.86927927,-0.43785778,-0.14192912,1.1635934,1.5583858,0.7105935,1.3266026,0.80721176,-0.31917644,-0.021210492,0.11791292,-0.5870633
8197,2,-0.19821313,-0.1301548,0.47312173,1.0970216,0.47763366,0.11257157,0.92596567,0.5607031,0.35322294,-0.10506666,0.5997319,0.53492653,0.8215221,0.57113063,-0.12359901,0.18156198,0.84834194,1.0909014,1.3060706,0.992976,0.3511296,-0.025917694,-0.20540732,0.10581043,-0.15233243
8198,2,0.03878662,0.2841428,0.7296798,0.42293715,0.15934882,0.22448398,0.8252138,1.5124002,0.59969604,0.011617288,1.0037555,0.1773341,0.22284625,0.59296906,0.32900858,0.5054549,0.9344984,0.82426095,0.50993,1.2836336,0.011414111,0.48769873,0.11880643,0.116349936,0.4012391
8199,2,0.92025864,0.78494996,-0.10867196,-0.29309055,0.25434572,0.62516266,1.0548693,0.5035616,0.20854738,0.9825124,-0.50867444,0.79996663,0.49022925,0.26516718,0.12585312,0.013790846,0.26496837,0.17066859,-0.16522129,0.37294734,0.4703062,0.4285638,0.8398515,0.7219222,0.37220746
8200,2,0.9038544,0.579142,0.629951,0.25677451,-0.02969043,1.1048852,0.33210897,0.20391953,0.08353314,0.47815835,0.50389135,-0.029217318,-0.07564466,-0.18911774,0.6283083,0.33083093,0.7443644,0.25619978,-0.158729,0.6935667,0.5492711,0.9852072,1.1088036,0.45509988,0.35545856
8201,2,0.28546396,0.3161568,0.36878377,1.1492252,0.73087704,0.110763565,0.047406882,0.30718687,0.99411976,-0.12059419,0.3632899,0.49623576,0.6642642,0.75040746,0.4695189,0.31843352,0.9528804,1.1328788,0.45171157,0.5029587,0.85081804,0.18704154,0.029425785,0.5546924,-0.24601215
8202,2,0.5299398,1.5810666,0.3174451,0.5178294,-0.31005672,0.8291049,0.81669974,0.27601773,0.46714506,0.4372566,0.2683762,0.052713364,0.41617227,0.8339993,1.0297203,0.89589155,0.5187422,0.04544851,0.33737314,0.35756397,-0.25636125,0.9235749,1.1347257,1.3176763,0.9969099
8203,2,0.43859193,0.21520887,-0.019802064,0.112149686,0.38811934,1.2312156,1.2478938,0.51661915,0.565001,0.26190537,0.4179836,-0.14116411,0.47915882,0.5537805,0.8491237,1.2414675,0.3438826,0.6119883,0.36857867,0.71289474,0.9364809,0.76035506,1.114677,1.1726366,0.09483396
8204,2,1.2198379,0.93816996,0.38969964,0.07407281,-0.26808527,1.0512935,0.34849995,-0.09321897,0.6268759,1.0712099,-0.092497826,0.8996525,0.6786135,0.33372772,0.40084684,0.47412172,0.6875156,0.2545793,0.04787633,0.057948723,-0.09379718,1.2137637,0.82146126,0.36395454,0.91532326
8205,2,1.1704361,0.48340586,0.47257984,-0.2292616,-0.08074218,1.0399414,0.79507136,0.63283914,0.06678194,1.0036119,-0.18455172,0.06352721,0.63652986,1.0340574,0.31779483,0.49852076,0.5065019,-0.07895525,0.6034784,-0.03674352,0.25547686,0.46943682,0.23445971,0.33113563,0.32774708
8206,2,1.2273473,0.4551738,0.32834786,-0.24247295,-0.2007463,0.2549283,1.2555157,-0.27937934,-0.1889931,0.7023771,0.015809327,-0.09824167,0.9218318,1.1009076,0.971097,0.707813,-0.07633513,0.2879219,0.3474844,0.24382168,-0.10180709,1.040835,0.66152966,0.39167827,1.33704
8207,2,0.7830338,0.5535722,0.5230079,-0.009512335,0.025714844,0.6446415,1.1391218,-0.054893374,0.35398597,0.9695586,-0.0002657175,0.0768908,0.22581899,0.007093191,1.1589221,0.89194125,0.05976543,0.47217786,0.08123329,0.24920629,0.41187593,0.847223,0.54969645,1.440074,0.5206468
8208,2,0.8788681,0.3024632,-0.108548224,0.5168329,0.02158127,0.8025013,1.1757072,0.6156423,-0.09498088,0.7000165,0.6102816,0.22642061,0.7004532,0.7188993,0.22995919,0.10331288,-0.0054288357,0.23818208,0.18142879,1.0475628,0.33941388,0.37259763,0.9184237,0.86345303,0.008921921
8209,2,0.66529167,0.2956034,0.43182576,0.5339933,0.43866742,0.7638679,0.9496521,0.21217227,0.5376166,0.49040136,-0.16220848,-0.06817345,0.6533408,0.619325,0.9768652,0.9957726,0.6909486,0.47193873,0.6932201,0.43213433,0.30478376,0.4053548,0.22984299,0.8027966,0.7309807
8210,2,1.2247899,1.3966148,0.09173557,-0.19780686,0.18112704,0.9613507,1.1534047,0.42540553,-0.21631275,1.2437409,0.6227523,0.8265807,0.075115144,0.6238269,0.6912228,0.5296208,0.93701375,-0.04579416,0.02512455,0.53394544,0.6801778,1.3239805,1.1958656,0.76154244,0.92000717
8211,2,0.51401305,0.541896,0.011815578,0.46197325,0.35659832,0.9745789,1.2137718,0.136792,0.33302167,0.23578349,0.73595244,-0.1189937,-0.08899434,0.72590536,0.24583778,0.9713536,0.12788793,0.3544579,-0.15878928,0.5069759,0.48932084,0.54345614,0.36107302,0.7997523,0.8293929
8212,2,0.24000794,0.31063044,0.85822296,0.9878134,1.0125017,0.8707184,0.5745419,0.24023974,0.3801978,0.0908028,0.30053645,0.7238419,0.9843652,0.32304823,0.85154074,0.41595992,0.15663496,0.6539416,0.99136263,0.97607845,0.930932,0.1586563,0.5513396,0.10422109,0.86899054
8213,2,0.05303076,-0.050250754,0.9112952,1.174375,0.6491334,-0.04225681,-0.06433967,0.9802104,0.79251707,0.12730736,0.69238365,0.89278495,0.5794869,0.5662938,-0.09942852,-0.3974465,0.7040545,1.1604606,0.461715,0.4309816,1.0858204,-0.030891284,0.24543673,0.110569924,0.0010086
8214,2,-0.04198163,0.15196979,1.0031073,0.42778558,0.80705804,0.13882443,0.718163,0.46597192,0.63251454,0.05621092,0.9046073,0.2101651,0.6456392,0.52648085,0.01905872,0.47588766,0.2450552,0.6298498,0.4712485,0.71536046,0.5475489,0.87658083,0.5968048,0.19257161,0.0667676
